Item_Id,Item_Visibility,Store_Id,Item_Store_Sales,Item_Fit_Type,Item_Fabric,Item_Fabric_Amount,Item_MRP,Store_Establishment_Year,Store_Size,Store_Location_Type,Store_Type
NCL30,0.048931174,STR035,1150.5024,Oversize,Denim,18.1,94541.0,2004,Small,Region 2,Mall Type1
SHT39,0.036319195,STR035,5038.1086,Oversize,Linen,20.25,168.1132,2004,Small,Region 2,Mall Type1
NCP06,0.039238384,STR035,2569.3222,Oversize,Denim,,241.8854,2004,Small,Region 2,Mall Type1
FDZ44,0.038721734,STR035,1523.3504,Oversize,Lace,8185.0,141718.0,2004,Small,Region 2,Mall Type1
TCT37,0.104488444,STR035,1997.4,Regular,Wool,9.5,128402.0,2004,Small,Region 2,Mall Type1
FDI57,0.054015429,STR035,4138.6128,Oversize,Jacquard,19.85,54793.0,2004,Small,Region 2,Mall Type1
FDM45,0.088178053,STR035,2302.3364,Regular,Organza,8655.0,111.7202,2004,Small,Region 2,Mall Type1
FDB26,0.031261583,STR035,639168.0,Slim Fit,Wool,14.0,164.1552,2004,Small,Region 2,Mall Type1
NCN26,0.028674471,STR035,3866.9664,Oversize,Denim,10.85,82.1908,2004,Small,Region 2,Mall Type1
FDG31,0.037889224,STR035,904.1564,Oversize,Chiffon,12.15,143947.0,2004,Small,Region 2,Mall Type1
FDI45,0.037574137,STR035,3677.2134,Basic,Lace,13.1,153.4682,2004,Small,Region 2,Mall Type1
BST17,0.054445198,STR035,4836.3712,Regular,Velvet,20.1,120.3098,2004,Small,Region 2,Mall Type1
FDQ57,0.027942357,STR035,1611236.0,Oversize,Organza,,82225.0,2004,Small,Region 2,Mall Type1
NCP29,0.112249781,STR035,703.0848,Oversize,Crepe,8.42,81425.0,2004,Small,Region 2,Mall Type1
FDM02,0.073721115,STR035,610.5386,Regular,Wool,12.5,53.2614,2004,Small,Region 2,Mall Type1
BST50,0.016202582,STR035,3379.6008,Regular,Wool,,184824.0,2004,Small,Region 2,Mall Type1
PRK16,0.066164431,STR035,2197.14,Regular,Velvet,15.15,147.2076,2004,Small,Region 2,Mall Type1
FDB40,0.007538459,STR035,4082.6856,Regular,Linen,17.5,55.8588,2004,Small,Region 2,Mall Type1
BJK04,0.013634468,STR035,1808.3128,Oversize,Velvet,17.5,86.9514,2004,Small,Region 2,Mall Type1
BST41,0.064002068,STR035,930.1226,Regular,Velvet,9195.0,88.6856,2004,Small,Region 2,Mall Type1
CRD54,0.029003459,STR035,2311.6576,Oversize,Denim,21.1,115.1834,2004,Small,Region 2,Mall Type1
BLS34,0.04575559,STR035,2874.9244,Regular,Organza,15.6,63.2826,2004,Small,Region 2,Mall Type1
FDL39,0.063319379,STR035,1984.7498,Regular,Linen,16.1,38.8138,2004,Small,Region 2,Mall Type1
OCT33,0.121702394,STR035,703.0848,Oversize,Organza,12.85,93.7778,2004,Small,Region 2,Mall Type1
FDD21,0.030563449,STR035,2633.9048,Regular,Lace,10.3,179.3002,2004,Small,Region 2,Mall Type1
FDK60,0.093846532,STR035,1069.2748,Regular,Cotton,16.5,174737.0,2004,Small,Region 2,Mall Type1
JCK11,0.069087481,STR035,1088583.0,Oversize,Polyester,15.85,47.2402,2004,Small,Region 2,Mall Type1
SHR36,0.044976367,STR035,1225.7378,Regular,Cashmere,,100.6332,2004,Small,Region 2,Mall Type1
VST43,0.099893424,STR035,3928.8858,Oversize,Denim,,55.4614,2004,Small,Region 2,Mall Type1
FDQ46,0.103793399,STR035,2684.5056,Oversize,Organza,7.51,180866.0,2004,Small,Region 2,Mall Type1
FDB22,0.111419588,STR035,3383.5956,Oversize,Organza,8.02,113.1544,2004,Small,Region 2,Mall Type1
JNS23,0.105816753,STR035,871.5322,Oversize,Polyester,11.0,171379.0,2004,Small,Region 2,Mall Type1
FDK10,0.040351229,STR035,1977426.0,Regular,Organza,,126.2046,2004,Small,Region 2,Mall Type1
FDL33,0.0,STR035,2348.9424,Oversize,Organza,7235.0,180266.0,2004,Small,Region 2,Mall Type1
NCM54,0.050929429,STR035,1780.3492,Oversize,Denim,,125.6388,2004,Small,Region 2,Mall Type1
DRS48,0.008539208,STR035,402809.0,Oversize,Cotton,18.0,94.5462,2004,Small,Region 2,Mall Type1
NCM06,0.075713578,STR035,2471.4496,Basic,Denim,7475.0,166.0526,2004,Small,Region 2,Mall Type1
FDT46,0.0,STR035,809.6128,Oversize,Organza,11.35,239.4564,2004,Small,Region 2,Mall Type1
JCK12,0.045258247,STR035,282.2992,Regular,Cotton,9.8,92.1462,2004,Small,Region 2,Mall Type1
NCM05,0.059835659,STR035,4229.1616,Oversize,Crepe,,143.5444,2004,Small,Region 2,Mall Type1
TSH49,0.064909488,STR035,1308297.0,Oversize,Wool,,238.9538,2004,Small,Region 2,Mall Type1
FDJ02,0.025162022,STR035,1765.7016,Regular,Wool,,79.3276,2004,Small,Region 2,Mall Type1
DRS40,0.105125569,STR035,3277.0676,Regular,Velvet,14.0,113.3834,2004,Small,Region 2,Mall Type1
FDM21,0.064351908,STR035,2061.3168,Oversize,Organza,,145.2418,2004,Small,Region 2,Mall Type1
DRA24,0.039920687,STR035,3439.5228,Regular,Cashmere,19.35,117.6124,2004,Small,Region 2,Mall Type1
FDG34,0.037563325,STR035,1627881.0,Regular,Organza,11.5,195.4136,2004,Small,Region 2,Mall Type1
FDK22,0.026081567,STR035,4327.7,Oversize,Organza,9.8,57.2614,2004,Small,Region 2,Mall Type1
TCT34,0.07518071,STR035,1618.5598,Oversize,Organza,18.25,178.9318,2004,Small,Region 2,Mall Type1
TSH26,0.073906461,STR035,4819.0604,Regular,Linen,7855.0,97.6384,2004,Small,Region 2,Mall Type1
TSH50,0.087158654,STR035,2220443.0,Oversize,Linen,16.25,89.4172,2004,Small,Region 2,Mall Type1
TSH28,0.047792845,STR035,3271.7412,Regular,Velvet,16.1,154.6314,2004,Small,Region 2,Mall Type1
FDK45,0.033851785,STR035,1018674.0,Oversize,Jacquard,,57.4562,2004,Small,Region 2,Mall Type1
PNT48,0.0,STR035,303.6048,Basic,Cotton,11.65,85.6198,2004,Small,Region 2,Mall Type1
HDJ15,0.170795745,STR035,2190482.0,Regular,Linen,18.25,80.1644,2004,Small,Region 2,Mall Type1
FDM51,0.02592132,STR035,1731.7458,Regular,Chiffon,11.8,188.4214,2004,Small,Region 2,Mall Type1
JNS44,0.039836895,STR035,2094.6068,Regular,Lace,8365.0,184.1292,2004,Small,Region 2,Mall Type1
NCP43,0.030501281,STR035,3415554.0,Oversize,Tulle,17.75,208.5638,2004,Small,Region 2,Mall Type1
DRM35,0.070431235,STR035,3033.3848,Oversize,Satin,9695.0,146.0418,2004,Small,Region 2,Mall Type1
DRD15,0.056785183,STR035,2091.2778,Oversize,Linen,10.6,96.4726,2004,Small,Region 2,Mall Type1
JNS04,0.149986868,STR035,1414.1592,Regular,Velvet,7825.0,197511.0,2004,Small,Region 2,Mall Type1
NCN05,0.014456938,STR035,1464.76,Oversize,Crepe,8235.0,153.2998,2004,Small,Region 2,Mall Type1
COT58,0.039569689,STR035,2631.2416,Oversize,Organza,19.6,150505.0,2004,Small,Region 2,Mall Type1
NCZ05,0.058121214,STR035,1238388.0,Oversize,Crepe,8485.0,62051.0,2004,Small,Region 2,Mall Type1
NCP54,0.035143024,STR035,2093941.0,Oversize,Denim,15.35,119.6124,2004,Small,Region 2,Mall Type1
BJK57,0.0,STR035,2045.3376,Regular,Lace,14.5,112.2518,2004,Small,Region 2,Mall Type1
NCP55,0.0,STR035,1105228.0,Oversize,Tulle,14.65,184.8582,2004,Small,Region 2,Mall Type1
FDK38,0.053279839,STR035,2078.6276,Oversize,Wool,6.65,261991.0,2004,Small,Region 2,Mall Type1
NCZ30,0.026180032,STR035,2530.7058,Oversize,Denim,6.59,49.1692,2004,Small,Region 2,Mall Type1
FDQ01,0.160671255,STR035,3570.0196,Regular,Wool,19.7,163.3184,2004,Small,Region 2,Mall Type1
FDL44,0.012272797,STR035,3235788.0,Oversize,Lace,18.25,102499.0,2004,Small,Region 2,Mall Type1
DRM23,0.135707553,STR035,1379.5376,Oversize,Satin,16.6,62.0194,2004,Small,Region 2,Mall Type1
NCE18,0.021421289,STR035,7240575.0,Oversize,Denim,10.0,147.4076,2004,Small,Region 2,Mall Type1
JCK60,0.055908268,STR035,607.2096,Oversize,Cotton,17.35,38.6848,2004,Small,Region 2,Mall Type1
SKT32,0.099090261,STR035,555.2772,Oversize,Lace,18.35,65.7484,2004,Small,Region 2,Mall Type1
NCH18,0.044652785,STR035,1228401.0,Oversize,Denim,9.3,154.1314,2004,Small,Region 2,Mall Type1
DRE37,0.0,STR035,1890872.0,Oversize,Cashmere,,150.1708,2004,Small,Region 2,Mall Type1
SHR13,0.032435437,STR035,2956152.0,Regular,Cashmere,8.26,192.2478,2004,Small,Region 2,Mall Type1
FDG47,0.069605676,STR035,4984.1788,Oversize,Jersey,12.8,112886.0,2004,Small,Region 2,Mall Type1
TCT60,0.059889718,STR035,2874.9244,Regular,Cotton,20.0,178.3344,2004,Small,Region 2,Mall Type1
NCO41,0.018845298,STR035,2759.0752,Oversize,Crepe,,155.5288,2004,Small,Region 2,Mall Type1
FDQ59,0.056375879,STR035,1006.6896,Regular,Polyester,9.8,110.1544,2004,Small,Region 2,Mall Type1
FDD34,0.015873285,STR035,2773057.0,Oversize,Organza,7945.0,121844.0,2004,Small,Region 2,Mall Type1
FDT13,0.018568129,STR035,3014.7424,Oversize,Wool,14.85,84.1592,2004,Small,Region 2,Mall Type1
NCY29,0.077219509,STR035,509337.0,Oversize,Crepe,13.65,131.9942,2004,Small,Region 2,Mall Type1
FDG26,0.042641788,STR035,5382993.0,Oversize,Wool,18.85,144847.0,2004,Small,Region 2,Mall Type1
OCT24,0.021427082,STR035,1571288.0,Oversize,Cotton,20.7,41.5138,2004,Small,Region 2,Mall Type1
FDT52,0.047420609,STR035,4165.2448,Regular,Velvet,9695.0,35019.0,2004,Small,Region 2,Mall Type1
FDT04,0.107021498,STR035,785644.0,Oversize,Velvet,17.25,210.3586,2004,Small,Region 2,Mall Type1
FDQ32,0.046599684,STR035,1981.4208,Regular,Lace,17.85,149105.0,2004,Small,Region 2,Mall Type1
FDB37,0.022936488,STR035,7931.6754,Regular,Cotton,20.25,146.6734,2004,Small,Region 2,Mall Type1
BLS46,0.14460413,STR035,2153.1972,Regular,Organza,7.21,164.6526,2004,Small,Region 2,Mall Type1
JNS28,0.159698192,STR035,1018674.0,Regular,Velvet,16.1,74.4696,2004,Small,Region 2,Mall Type1
JNS40,0.014689006,STR035,739038.0,Oversize,Velvet,17.35,111.1912,2004,Small,Region 2,Mall Type1
FDZ57,0.037757166,STR035,1284994.0,Regular,Organza,10.0,119.5756,2004,Small,Region 2,Mall Type1
FDB33,0.014577412,STR035,2864.2716,Oversize,Lace,17.75,224772.0,2004,Small,Region 2,Mall Type1
FDT58,0.085938463,STR035,1342.2528,Oversize,Organza,9.0,180.6002,2004,Small,Region 2,Mall Type1
NCL31,0.120258245,STR035,2290352.0,Oversize,Tulle,7.39,243.8144,2004,Small,Region 2,Mall Type1
FDJ44,0.106307146,STR035,1569.9564,Regular,Lace,12.3,98.2042,2004,Small,Region 2,Mall Type1
TCT20,0.021453493,STR035,2530.7058,Regular,Lace,,102.1332,2004,Small,Region 2,Mall Type1
NCK29,0.12574524,STR035,1354903.0,Oversize,Crepe,,159.0946,2004,Small,Region 2,Mall Type1
SKT51,0.009620042,STR035,1970768.0,Regular,Linen,10895.0,86.9198,2004,Small,Region 2,Mall Type1
FDZ21,0.039214444,STR035,1930.82,Regular,Organza,17.6,61.4194,2004,Small,Region 2,Mall Type1
DRF25,0.038917891,STR035,1171808.0,Oversize,Cashmere,9.0,108.7228,2004,Small,Region 2,Mall Type1
OCT05,0.090896452,STR035,6024.1584,Regular,Velvet,14.35,184.2608,2004,Small,Region 2,Mall Type1
FDD52,0.183260221,STR035,1208427.0,Regular,Linen,18.25,120.8756,2004,Small,Region 2,Mall Type1
PNT55,0.132058566,STR035,4349.0056,Slim Fit,Lace,12.15,181766.0,2004,Small,Region 2,Mall Type1
FDQ14,0.061775607,STR035,2696.49,Oversize,Linen,9.27,47.7402,2004,Small,Region 2,Mall Type1
NCR06,0.00676387,STR035,553.9456,Oversize,Denim,12.5,176737.0,2004,Small,Region 2,Mall Type1
FDB58,0.013493914,STR035,3119.9388,Regular,Organza,10.5,41577.0,2004,Small,Region 2,Mall Type1
COT56,0.044974051,STR035,1874.8928,Regular,Lace,10195.0,211.8902,2004,Small,Region 2,Mall Type1
BLS10,0.046115083,STR035,1540.6612,Oversize,Organza,11.5,195.0478,2004,Small,Region 2,Mall Type1
PJB18,0.00879232,STR035,1964.11,Oversize,Denim,14.15,145.1418,2004,Small,Region 2,Mall Type1
FDD57,0.022395357,STR035,1332.9316,Oversize,Lace,18.1,176.8686,2004,Small,Region 2,Mall Type1
FDZ31,0.113195815,STR035,3643.2576,Regular,Lace,15.35,121.5098,2004,Small,Region 2,Mall Type1
TSH04,0.066717378,STR035,4920.9278,Regular,Velvet,,33.0558,2004,Small,Region 2,Mall Type1
FDL21,0.007145063,STR035,479376.0,Regular,Organza,15.85,185424.0,2004,Small,Region 2,Mall Type1
SKT39,0.159165324,STR035,3739.1328,Oversize,Linen,7405.0,55.5298,2004,Small,Region 2,Mall Type1
SKT56,0.121497742,STR035,3355632.0,Oversize,Lace,7.72,166.3526,2004,Small,Region 2,Mall Type1
BST59,0.06227604,STR035,1078596.0,Oversize,Jersey,12.15,57.0246,2004,Small,Region 2,Mall Type1
FDB04,0.06321435,STR035,1318284.0,Regular,Linen,11.35,114715.0,2004,Small,Region 2,Mall Type1
NCK05,0.077439606,STR035,980.0576,Oversize,Crepe,20.1,168.1474,2004,Small,Region 2,Mall Type1
PNT03,0.008734284,STR035,3095.97,Regular,Chiffon,15.7,253704.0,2004,Small,Region 2,Mall Type1
FDQ03,0.077999504,STR035,1896.1984,Regular,Chiffon,,78296.0,2004,Small,Region 2,Mall Type1
SKT59,0.054618573,STR035,1022.6688,Regular,Jersey,16.7,226.0404,2004,Small,Region 2,Mall Type1
DRB13,0.007043008,STR035,569259.0,Regular,Cashmere,6115.0,177637.0,2004,Small,Region 2,Mall Type1
NCE54,0.02689477,STR035,2482.7682,Oversize,Denim,20.7,172.8396,2004,Small,Region 2,Mall Type1
JCK23,0.03558013,STR035,4572.0486,Oversize,Polyester,,105728.0,2004,Small,Region 2,Mall Type1
NCL29,0.113917889,STR035,2693.8268,Oversize,Crepe,9695.0,120644.0,2004,Small,Region 2,Mall Type1
FDM57,0.075834825,STR035,1258362.0,Regular,Organza,11.65,128.1678,2004,Small,Region 2,Mall Type1
FDZ36,0.065771344,STR035,3728.48,Regular,Cotton,6035.0,104.2964,2004,Small,Region 2,Mall Type1
COT46,0.014209811,STR035,1701.7848,Regular,Organza,9.6,57.9272,2004,Small,Region 2,Mall Type1
FDD16,0.036346224,STR035,596.5568,Oversize,Velvet,20.5,39.1822,2004,Small,Region 2,Mall Type1
FDZ20,0.034300475,STR035,5849.7188,Oversize,Lace,,122973.0,2004,Small,Region 2,Mall Type1
DRS38,0.0,STR035,485.3682,Regular,Linen,,46.7744,2004,Small,Region 2,Mall Type1
HDJ33,0.0,STR035,2864.2716,Regular,Organza,,120.2124,2004,Small,Region 2,Mall Type1
SWP51,0.097198194,STR035,351.5424,Oversize,Linen,17.6,250.9066,2004,Small,Region 2,Mall Type1
FDI50,0.0,STR035,5496.8448,Regular,Wool,8.42,150.5682,2004,Small,Region 2,Mall Type1
FDB60,0.028516696,STR035,3110.6176,Oversize,Cotton,9.3,184.2292,2004,Small,Region 2,Mall Type1
TSH20,0.066608487,STR035,5406296.0,Oversize,Lace,6.78,147.6076,2004,Small,Region 2,Mall Type1
PJB05,0.097043739,STR035,2664.5316,Oversize,Crepe,,181395.0,2004,Small,Region 2,Mall Type1
DRF37,0.084316691,STR035,6311784.0,Oversize,Cashmere,17.25,192.2162,2004,Small,Region 2,Mall Type1
FDJ26,0.084749164,STR035,4060.7142,Regular,Wool,15.3,110.6886,2004,Small,Region 2,Mall Type1
FDZ58,0.052166995,STR035,2817.6656,Oversize,Organza,17.85,200.0084,2004,Small,Region 2,Mall Type1
NCG18,0.0,STR035,3383.5956,Oversize,Denim,15.3,143.2154,2004,Small,Region 2,Mall Type1
OCT50,0.161404914,STR035,1844266.0,Regular,Wool,15.0,239.2196,2004,Small,Region 2,Mall Type1
JCK52,0.0,STR035,3215814.0,Regular,Velvet,18.7,172.1422,2004,Small,Region 2,Mall Type1
SKT05,0.098765906,STR035,2167.8448,Regular,Velvet,13.1,35.2874,2004,Small,Region 2,Mall Type1
NCA41,0.032580547,STR035,3848324.0,Oversize,Crepe,16.75,241.7538,2004,Small,Region 2,Mall Type1
DRS34,0.0,STR035,4374306.0,Oversize,Organza,,150.8392,2004,Small,Region 2,Mall Type1
FDZ49,0.13312044,STR035,4187.2162,Regular,Wool,11.0,127.3336,2004,Small,Region 2,Mall Type1
FDI53,0.137618927,STR035,1772.3596,Regular,Velvet,8895.0,219.3482,2004,Small,Region 2,Mall Type1
BJK56,0.119439636,STR035,724.3904,Regular,Lace,16.7,115.6808,2004,Small,Region 2,Mall Type1
FDL57,0.067064128,STR035,6458.26,Regular,Organza,15.1,140718.0,2004,Small,Region 2,Mall Type1
FDM13,0.06316338,STR035,2098.6016,Oversize,Silk,6425.0,196.8768,2004,Small,Region 2,Mall Type1
DRS55,0.0,STR035,6723.2484,Regular,Lace,,119.7756,2004,Small,Region 2,Mall Type1
LGS42,0.069403341,STR035,2554.0088,Oversize,Denim,8.6,248375.0,2004,Small,Region 2,Mall Type1
FDD47,0.142383847,STR035,2556672.0,Regular,Jersey,7.6,51464.0,2004,Small,Region 2,Mall Type1
DRE03,0.024222321,STR035,945436.0,Oversize,Linen,19.6,114.0176,2004,Small,Region 2,Mall Type1
BST20,0.00552947,STR035,2376906.0,Regular,Lace,11.35,260.4594,2004,Small,Region 2,Mall Type1
NCT06,0.038730229,STR035,4807.7418,Oversize,Denim,17.1,38319.0,2004,Small,Region 2,Mall Type1
FDJ36,0.128235818,STR035,205.0664,Regular,Cotton,14.5,117.1808,2004,Small,Region 2,Mall Type1
NCK18,0.0,STR035,4293.0784,Oversize,Denim,9.6,77.2986,2004,Small,Region 2,Mall Type1
FDB08,0.0,STR035,1604578.0,Oversize,Lace,6055.0,261.2936,2004,Small,Region 2,Mall Type1
TCT58,0.029006239,STR035,2619.2572,Regular,Organza,6.61,176.1054,2004,Small,Region 2,Mall Type1
FDL09,0.128011859,STR035,1845.5976,Regular,Organza,,176037.0,2004,Small,Region 2,Mall Type1
PNT37,0.066237024,STR035,6385022.0,Regular,Silk,16.5,152.2366,2004,Small,Region 2,Mall Type1
FDG56,0.071439051,STR035,1898.8616,Regular,Lace,13.3,257.6646,2004,Small,Region 2,Mall Type1
NCC55,0.06375108,STR035,782.9808,Oversize,Denim,10695.0,144476.0,2004,Small,Region 2,Mall Type1
TSH25,0.068112874,STR035,2889572.0,Regular,Wool,16.5,263991.0,2004,Small,Region 2,Mall Type1
FDB02,0.029158763,STR035,1235059.0,Regular,Wool,9695.0,78796.0,2004,Small,Region 2,Mall Type1
SHT49,0.013990601,STR035,2841.6344,Oversize,Cashmere,6865.0,102199.0,2004,Small,Region 2,Mall Type1
COT32,0.120520818,STR035,419454.0,Oversize,Lace,6.36,189.3556,2004,Small,Region 2,Mall Type1
FDT55,0.043646901,STR035,3471.4812,Regular,Lace,,145676.0,2004,Small,Region 2,Mall Type1
SKT03,0.071832909,STR035,3316.3498,Slim Fit,Linen,8575.0,37.9532,2004,Small,Region 2,Mall Type1
FDL14,0.032152786,STR035,1869.5664,Slim Fit,Wool,8115.0,94.0462,2004,Small,Region 2,Mall Type1
FDT11,0.029366813,STR035,3755112.0,Regular,Polyester,5.94,102.1016,2004,Small,Region 2,Mall Type1
TCT48,0.055347985,STR035,1581.9408,Oversize,Cotton,18.85,151.9708,2004,Small,Region 2,Mall Type1
FDT45,0.057302606,STR035,600.5516,Oversize,Organza,15.85,172.8396,2004,Small,Region 2,Mall Type1
BST56,0.159165324,STR035,1547985.0,Regular,Lace,17.25,262191.0,2004,Small,Region 2,Mall Type1
FDZ34,0.075864171,STR035,6757.87,Oversize,Jersey,6695.0,145.9102,2004,Small,Region 2,Mall Type1
FDQ39,0.081026811,STR035,4586.0304,Oversize,Chiffon,14.8,145.2444,2004,Small,Region 2,Mall Type1
BST11,0.0,STR035,7033.5112,Regular,Jersey,17.7,159692.0,2004,Small,Region 2,Mall Type1
NCU54,0.098603729,STR035,4194.54,Oversize,Denim,8.88,256.4304,2004,Small,Region 2,Mall Type1
COT60,0.034363029,STR035,401.4774,Basic,Cotton,20.0,83.1566,2004,Small,Region 2,Mall Type1
LGS06,0.031730739,STR035,2366919.0,Oversize,Denim,7935.0,106028.0,2004,Small,Region 2,Mall Type1
FDQ55,0.013035609,STR035,3455502.0,Regular,Lace,13.65,143.4786,2004,Small,Region 2,Mall Type1
NCO02,0.073354286,STR035,2372.9112,Oversize,Tulle,11.15,146.5076,2004,Small,Region 2,Mall Type1
FDB12,0.105287746,STR035,2388.8904,Regular,Cotton,11.15,93.8436,2004,Small,Region 2,Mall Type1
FDT40,0.0,STR035,1017.3424,Oversize,Velvet,5985.0,167.1132,2004,Small,Region 2,Mall Type1
FDM04,0.0471117,STR035,615.1992,Regular,Velvet,9195.0,151.6708,2004,Small,Region 2,Mall Type1
OCT08,0.017425784,STR035,459402.0,Oversize,Lace,7.51,45.9428,2004,Small,Region 2,Mall Type1
NCQ06,0.041816615,STR035,4845.0266,Oversize,Denim,,171808.0,2004,Small,Region 2,Mall Type1
TCT03,0.091560606,STR035,3831.0132,Regular,Chiffon,18.7,177.4686,2004,Small,Region 2,Mall Type1
PNT35,0.020693809,STR035,4379.6324,Oversize,Polyester,12.5,257.1646,2004,Small,Region 2,Mall Type1
NCG07,0.052492122,STR035,3415554.0,Oversize,Denim,12.3,173.3764,2004,Small,Region 2,Mall Type1
FDL45,0.037680711,STR035,3129.26,Oversize,Organza,15.6,35519.0,2004,Small,Region 2,Mall Type1
SKT45,0.135707553,STR035,2053.3272,Oversize,Lace,17.0,96.2068,2004,Small,Region 2,Mall Type1
FDI40,0.125579201,STR035,1105.8938,Slim Fit,Velvet,11.5,49.8008,2004,Small,Region 2,Mall Type1
FDQ11,0.067688124,STR035,5396.9748,Regular,Polyester,5695.0,76.0986,2004,Small,Region 2,Mall Type1
FDQ52,0.119362409,STR035,5960.2416,Oversize,Velvet,17.0,218.7166,2004,Small,Region 2,Mall Type1
FDT26,0.067940657,STR035,1198.44,Regular,Linen,18.85,172.6422,2004,Small,Region 2,Mall Type1
NCH07,0.09264951,STR035,3803.0496,Oversize,Denim,13.15,207.5638,2004,Small,Region 2,Mall Type1
JCK44,0.079698503,STR035,1537998.0,Regular,Lace,16.5,46.2086,2004,Small,Region 2,Mall Type1
FDI48,0.0,STR035,410.1328,Regular,Cotton,11.85,111686.0,2004,Small,Region 2,Mall Type1
NCL05,0.047888606,STR035,605878.0,Oversize,Crepe,,173.7054,2004,Small,Region 2,Mall Type1
FDT24,0.185824165,STR035,695.0952,Slim Fit,Cotton,12.35,174.0422,2004,Small,Region 2,Mall Type1
PRK11,0.055548003,STR035,5816.4288,Regular,Polyester,7.05,220.7456,2004,Small,Region 2,Mall Type1
NCI42,0.010363586,STR035,1667.1632,Oversize,Denim,18.75,113.3544,2004,Small,Region 2,Mall Type1
DRD01,0.061163967,STR035,828921.0,Regular,Cashmere,12.1,111.9518,2004,Small,Region 2,Mall Type1
BLS25,0.061163967,STR035,801.6232,Regular,Silk,7895.0,154.3998,2004,Small,Region 2,Mall Type1
DRS36,0.056921876,STR035,423.4488,Oversize,Cotton,,124.4046,2004,Small,Region 2,Mall Type1
HDJ04,0.042468413,STR035,1468089.0,Regular,Velvet,17.7,155.2656,2004,Small,Region 2,Mall Type1
NCH29,0.034467286,STR035,2642.5602,Oversize,Crepe,5.51,49.8008,2004,Small,Region 2,Mall Type1
NCM29,0.017638893,STR035,2885.5772,Oversize,Crepe,11.5,95441.0,2004,Small,Region 2,Mall Type1
OCT44,0.025867261,STR035,1471418.0,Regular,Lace,19.1,36.9874,2004,Small,Region 2,Mall Type1
NCY54,0.177661246,STR035,3621.2862,Oversize,Denim,8.43,75.2328,2004,Small,Region 2,Mall Type1
PRK55,0.08114883,STR035,3563.3616,Oversize,Lace,7.02,213.7192,2004,Small,Region 2,Mall Type1
NCN19,0.01209726,STR035,3225801.0,Oversize,Tulle,13.1,236.5248,2004,Small,Region 2,Mall Type1
OCT09,0.05606697,STR035,473.3838,Oversize,Jacquard,12.6,170379.0,2004,Small,Region 2,Mall Type1
PRK56,0.038749536,STR035,4459.5284,Regular,Lace,5785.0,67.5142,2004,Small,Region 2,Mall Type1
FDT07,0.077304459,STR035,4613994.0,Regular,Lace,5.82,88254.0,2004,Small,Region 2,Mall Type1
FDJ10,0.129479176,STR035,1264.3542,Regular,Organza,,222.7746,2004,Small,Region 2,Mall Type1
DRS32,0.094279004,STR035,1545.9876,Regular,Lace,,144.8128,2004,Small,Region 2,Mall Type1
NCW18,0.059313603,STR035,4266.4464,Oversize,Denim,15.1,178.7318,2004,Small,Region 2,Mall Type1
FDQ44,0.036133463,STR035,3392.9168,Oversize,Lace,20.5,263.7226,2004,Small,Region 2,Mall Type1
FDQ34,0.162211939,STR035,741.0354,Oversize,Organza,10.85,117.8492,2004,Small,Region 2,Mall Type1
NCH43,0.070555571,STR035,2372.9112,Oversize,Denim,8.42,223.7088,2004,Small,Region 2,Mall Type1
FDD35,0.0,STR035,2636568.0,Oversize,Jersey,12.15,147.2418,2004,Small,Region 2,Mall Type1
PNT01,0.053611144,STR035,796.2968,Regular,Wool,5405.0,143.9812,2004,Small,Region 2,Mall Type1
PRK23,0.14086247,STR035,1670.4922,Oversize,Polyester,4635.0,50.5008,2004,Small,Region 2,Mall Type1
FDJ53,0.071244438,STR035,1325.6078,Oversize,Velvet,10.5,139.9838,2004,Small,Region 2,Mall Type1
FDK25,0.156802171,STR035,4379.6324,Regular,Silk,11.6,114.4518,2004,Small,Region 2,Mall Type1
SKT20,0.0,STR035,279636.0,Basic,Lace,10.65,85.3198,2004,Small,Region 2,Mall Type1
DRG37,0.019374768,STR035,2025.3636,Oversize,Cashmere,16.2,95.3752,2004,Small,Region 2,Mall Type1
PRK08,0.05695045,STR035,1587933.0,Oversize,Lace,5735.0,164.6868,2004,Small,Region 2,Mall Type1
FDG22,0.041373331,STR035,732.38,Regular,Organza,17.6,74238.0,2004,Small,Region 2,Mall Type1
FDZ43,0.057047756,STR035,7028.1848,Regular,Lace,,127302.0,2004,Small,Region 2,Mall Type1
FDJ50,0.021581922,STR035,1209.7586,Oversize,Wool,8645.0,156.4656,2004,Small,Region 2,Mall Type1
JNS35,0.128181759,STR035,2792.3652,Oversize,Polyester,19.5,215685.0,2004,Small,Region 2,Mall Type1
DRL35,0.030697825,STR035,1168479.0,Oversize,Satin,15.7,188353.0,2004,Small,Region 2,Mall Type1
PRK24,0.062212713,STR035,1151.1682,Regular,Cotton,20.85,115.3518,2004,Small,Region 2,Mall Type1
DRS26,0.107036943,STR035,4447544.0,Regular,Linen,,159.6578,2004,Small,Region 2,Mall Type1
FDQ12,0.035404052,STR035,2067309.0,Oversize,Cotton,,181.3318,2004,Small,Region 2,Mall Type1
SHT11,0.085075063,STR035,3970.8312,Oversize,Satin,9.5,155763.0,2004,Small,Region 2,Mall Type1
SWP36,0.033373748,STR035,894.8352,Oversize,Cashmere,16.2,123.8046,2004,Small,Region 2,Mall Type1
