Item_Id,Item_Visibility,Store_Id,Item_Store_Sales,Item_Fit_Type,Item_Fabric,Item_Fabric_Amount,Item_MRP,Store_Establishment_Year,Store_Size,Store_Location_Type,Store_Type
1406,0.021453493,6,2530.7058,2,7,1279.8732420559377,102.1332,2004,2,1,1
999,0.12574524,6,1354903.0,1,3,1279.8732420559377,159.0946,2004,2,1,1
1370,0.009620042,6,1970768.0,2,8,10895.0,86.9198,2004,2,1,1
728,0.039214444,6,1930.82,2,9,17.6,61.4194,2004,2,1,1
199,0.038917891,6,1171808.0,1,0,9.0,108.7228,2004,2,1,1
1170,0.090896452,6,6024.1584,2,14,14.35,184.2608,2004,2,1,1
391,0.183260221,6,1208427.0,2,8,18.25,120.8756,2004,2,1,1
1260,0.132058566,6,4349.0056,3,7,12.15,181766.0,2004,2,1,1
628,0.061775607,6,2696.49,1,8,9.27,47.7402,2004,2,1,1
1097,0.00676387,6,553.9456,1,4,12.5,176737.0,2004,2,1,1
354,0.013493914,6,3119.9388,2,9,10.5,41577.0,2004,2,1,1
151,0.044974051,6,1874.8928,2,7,10195.0,211.8902,2004,2,1,1
43,0.046115083,6,1540.6612,1,9,11.5,195.0478,2004,2,1,1
1209,0.00879232,6,1964.11,1,4,14.15,145.1418,2004,2,1,1
394,0.022395357,6,1332.9316,1,7,18.1,176.8686,2004,2,1,1
735,0.113195815,6,3643.2576,2,7,15.35,121.5098,2004,2,1,1
1444,0.066717378,6,4920.9278,2,14,1279.8732420559377,33.0558,2004,2,1,1
557,0.007145063,6,479376.0,2,9,15.85,185424.0,2004,2,1,1
1361,0.159165324,6,3739.1328,1,8,7405.0,55.5298,2004,2,1,1
1373,0.121497742,6,3355632.0,1,7,7.72,166.3526,2004,2,1,1
113,0.06227604,6,1078596.0,1,6,12.15,57.0246,2004,2,1,1
314,0.06321435,6,1318284.0,2,8,11.35,114715.0,2004,2,1,1
993,0.077439606,6,980.0576,1,3,20.1,168.1474,2004,2,1,1
1220,0.008734284,6,3095.97,2,1,15.7,253704.0,2004,2,1,1
619,0.077999504,6,1896.1984,2,1,1279.8732420559377,78296.0,2004,2,1,1
1376,0.054618573,6,1022.6688,2,6,16.7,226.0404,2004,2,1,1
169,0.007043008,6,569259.0,2,0,6115.0,177637.0,2004,2,1,1
942,0.02689477,6,2482.7682,1,4,20.7,172.8396,2004,2,1,1
826,0.03558013,6,4572.0486,1,10,1279.8732420559377,105728.0,2004,2,1,1
1011,0.113917889,6,2693.8268,1,3,9695.0,120644.0,2004,2,1,1
615,0.075834825,6,1258362.0,2,9,11.65,128.1678,2004,2,1,1
740,0.065771344,6,3728.48,2,2,6035.0,104.2964,2004,2,1,1
145,0.014209811,6,1701.7848,2,9,9.6,57.9272,2004,2,1,1
366,0.036346224,6,596.5568,1,14,20.5,39.1822,2004,2,1,1
727,0.034300475,6,5849.7188,1,7,1279.8732420559377,122973.0,2004,2,1,1
292,0.0,6,485.3682,2,8,1279.8732420559377,46.7744,2004,2,1,1
786,0.0,6,2864.2716,2,9,1279.8732420559377,120.2124,2004,2,1,1
1389,0.097198194,6,351.5424,1,8,17.6,250.9066,2004,2,1,1
465,0.0,6,5496.8448,2,15,8.42,150.5682,2004,2,1,1
356,0.028516696,6,3110.6176,1,2,9.3,184.2292,2004,2,1,1
1455,0.066608487,6,5406296.0,1,7,6.78,147.6076,2004,2,1,1
1206,0.097043739,6,2664.5316,1,3,1279.8732420559377,181395.0,2004,2,1,1
202,0.084316691,6,6311784.0,1,0,17.25,192.2162,2004,2,1,1
486,0.084749164,6,4060.7142,2,15,15.3,110.6886,2004,2,1,1
758,0.052166995,6,2817.6656,1,9,17.85,200.0084,2004,2,1,1
956,0.0,6,3383.5956,1,4,15.3,143.2154,2004,2,1,1
1199,0.161404914,6,1844266.0,2,15,15.0,239.2196,2004,2,1,1
847,0.0,6,3215814.0,2,14,18.7,172.1422,2004,2,1,1
1339,0.098765906,6,2167.8448,2,14,13.1,35.2874,2004,2,1,1
920,0.032580547,6,3848324.0,1,3,16.75,241.7538,2004,2,1,1
288,0.0,6,4374306.0,1,9,1279.8732420559377,150.8392,2004,2,1,1
751,0.13312044,6,4187.2162,2,15,11.0,127.3336,2004,2,1,1
467,0.137618927,6,1772.3596,2,14,8895.0,219.3482,2004,2,1,1
33,0.119439636,6,724.3904,2,7,16.7,115.6808,2004,2,1,1
580,0.067064128,6,6458.26,2,9,15.1,140718.0,2004,2,1,1
590,0.06316338,6,2098.6016,1,12,6425.0,196.8768,2004,2,1,1
305,0.0,6,6723.2484,2,7,1279.8732420559377,119.7756,2004,2,1,1
911,0.069403341,6,2554.0088,1,4,8.6,248375.0,2004,2,1,1
387,0.142383847,6,2556672.0,2,6,7.6,51464.0,2004,2,1,1
184,0.024222321,6,945436.0,1,8,19.6,114.0176,2004,2,1,1
85,0.00552947,6,2376906.0,2,7,11.35,260.4594,2004,2,1,1
1109,0.038730229,6,4807.7418,1,4,17.1,38319.0,2004,2,1,1
492,0.128235818,6,205.0664,2,2,14.5,117.1808,2004,2,1,1
997,0.0,6,4293.0784,1,4,9.6,77.2986,2004,2,1,1
316,0.0,6,1604578.0,1,7,6055.0,261.2936,2004,2,1,1
1438,0.029006239,6,2619.2572,2,9,6.61,176.1054,2004,2,1,1
549,0.128011859,6,1845.5976,2,9,1279.8732420559377,176037.0,2004,2,1,1
1248,0.066237024,6,6385022.0,2,12,16.5,152.2366,2004,2,1,1
429,0.071439051,6,1898.8616,2,7,13.3,257.6646,2004,2,1,1
933,0.06375108,6,782.9808,1,4,10695.0,144476.0,2004,2,1,1
1459,0.068112874,6,2889572.0,2,15,16.5,263991.0,2004,2,1,1
312,0.029158763,6,1235059.0,2,15,9695.0,78796.0,2004,2,1,1
1333,0.013990601,6,2841.6344,1,0,6865.0,102199.0,2004,2,1,1
135,0.120520818,6,419454.0,1,7,6.36,189.3556,2004,2,1,1
707,0.043646901,6,3471.4812,2,7,1279.8732420559377,145676.0,2004,2,1,1
1337,0.071832909,6,3316.3498,3,8,8575.0,37.9532,2004,2,1,1
553,0.032152786,6,1869.5664,3,15,8115.0,94.0462,2004,2,1,1
671,0.029366813,6,3755112.0,2,10,5.94,102.1016,2004,2,1,1
1430,0.055347985,6,1581.9408,1,2,18.85,151.9708,2004,2,1,1
699,0.057302606,6,600.5516,1,9,15.85,172.8396,2004,2,1,1
110,0.159165324,6,1547985.0,2,7,17.25,262191.0,2004,2,1,1
738,0.075864171,6,6757.87,1,6,6695.0,145.9102,2004,2,1,1
647,0.081026811,6,4586.0304,1,1,14.8,145.2444,2004,2,1,1
81,0.0,6,7033.5112,2,6,17.7,159692.0,2004,2,1,1
1127,0.098603729,6,4194.54,1,4,8.88,256.4304,2004,2,1,1
154,0.034363029,6,401.4774,0,2,20.0,83.1566,2004,2,1,1
904,0.031730739,6,2366919.0,1,4,7935.0,106028.0,2004,2,1,1
657,0.013035609,6,3455502.0,2,7,13.65,143.4786,2004,2,1,1
1051,0.073354286,6,2372.9112,1,13,11.15,146.5076,2004,2,1,1
320,0.105287746,6,2388.8904,2,2,11.15,93.8436,2004,2,1,1
696,0.0,6,1017.3424,1,14,5985.0,167.1132,2004,2,1,1
585,0.0471117,6,615.1992,2,14,9195.0,151.6708,2004,2,1,1
1171,0.017425784,6,459402.0,1,7,7.51,45.9428,2004,2,1,1
1084,0.041816615,6,4845.0266,1,4,1279.8732420559377,171808.0,2004,2,1,1
1393,0.091560606,6,3831.0132,2,1,18.7,177.4686,2004,2,1,1
1246,0.020693809,6,4379.6324,1,10,12.5,257.1646,2004,2,1,1
955,0.052492122,6,3415554.0,1,4,12.3,173.3764,2004,2,1,1
573,0.037680711,6,3129.26,1,9,15.6,35519.0,2004,2,1,1
1365,0.135707553,6,2053.3272,1,7,17.0,96.2068,2004,2,1,1
459,0.125579201,6,1105.8938,3,14,11.5,49.8008,2004,2,1,1
625,0.067688124,6,5396.9748,2,10,5695.0,76.0986,2004,2,1,1
656,0.119362409,6,5960.2416,1,14,17.0,218.7166,2004,2,1,1
684,0.067940657,6,1198.44,2,8,18.85,172.6422,2004,2,1,1
964,0.09264951,6,3803.0496,1,4,13.15,207.5638,2004,2,1,1
841,0.079698503,6,1537998.0,2,7,16.5,46.2086,2004,2,1,1
464,0.0,6,410.1328,2,2,11.85,111686.0,2004,2,1,1
1005,0.047888606,6,605878.0,1,3,1279.8732420559377,173.7054,2004,2,1,1
682,0.185824165,6,695.0952,3,2,12.35,174.0422,2004,2,1,1
1274,0.055548003,6,5816.4288,2,10,7.05,220.7456,2004,2,1,1
978,0.010363586,6,1667.1632,1,4,18.75,113.3544,2004,2,1,1
173,0.061163967,6,828921.0,2,0,12.1,111.9518,2004,2,1,1
53,0.061163967,6,801.6232,2,12,7895.0,154.3998,2004,2,1,1
290,0.056921876,6,423.4488,1,2,1279.8732420559377,124.4046,2004,2,1,1
764,0.042468413,6,1468089.0,2,14,17.7,155.2656,2004,2,1,1
966,0.034467286,6,2642.5602,1,3,5.51,49.8008,2004,2,1,1
1026,0.017638893,6,2885.5772,1,3,11.5,95441.0,2004,2,1,1
1194,0.025867261,6,1471418.0,2,7,19.1,36.9874,2004,2,1,1
1157,0.177661246,6,3621.2862,1,4,8.43,75.2328,2004,2,1,1
1309,0.08114883,6,3563.3616,1,7,7.02,213.7192,2004,2,1,1
1041,0.01209726,6,3225801.0,1,13,13.1,236.5248,2004,2,1,1
1172,0.05606697,6,473.3838,1,5,12.6,170379.0,2004,2,1,1
1310,0.038749536,6,4459.5284,2,7,5785.0,67.5142,2004,2,1,1
667,0.077304459,6,4613994.0,2,7,5.82,88254.0,2004,2,1,1
478,0.129479176,6,1264.3542,2,9,1279.8732420559377,222.7746,2004,2,1,1
286,0.094279004,6,1545.9876,2,7,1279.8732420559377,144.8128,2004,2,1,1
1141,0.059313603,6,4266.4464,1,4,15.1,178.7318,2004,2,1,1
649,0.036133463,6,3392.9168,1,7,20.5,263.7226,2004,2,1,1
644,0.162211939,6,741.0354,1,9,10.85,117.8492,2004,2,1,1
969,0.070555571,6,2372.9112,1,4,8.42,223.7088,2004,2,1,1
378,0.0,6,2636568.0,1,6,12.15,147.2418,2004,2,1,1
1218,0.053611144,6,796.2968,2,15,5405.0,143.9812,2004,2,1,1
1284,0.14086247,6,1670.4922,1,10,4635.0,50.5008,2004,2,1,1
502,0.071244438,6,1325.6078,1,14,10.5,139.9838,2004,2,1,1
521,0.156802171,6,4379.6324,2,12,11.6,114.4518,2004,2,1,1
1348,0.0,6,279636.0,0,7,10.65,85.3198,2004,2,1,1
216,0.019374768,6,2025.3636,1,0,16.2,95.3752,2004,2,1,1
1271,0.05695045,6,1587933.0,1,7,5735.0,164.6868,2004,2,1,1
409,0.041373331,6,732.38,2,9,17.6,74238.0,2004,2,1,1
745,0.057047756,6,7028.1848,2,7,1279.8732420559377,127302.0,2004,2,1,1
500,0.021581922,6,1209.7586,1,15,8645.0,156.4656,2004,2,1,1
881,0.128181759,6,2792.3652,1,10,19.5,215685.0,2004,2,1,1
235,0.030697825,6,1168479.0,1,11,15.7,188353.0,2004,2,1,1
1285,0.062212713,6,1151.1682,2,2,20.85,115.3518,2004,2,1,1
282,0.107036943,6,4447544.0,2,8,1279.8732420559377,159.6578,2004,2,1,1
626,0.035404052,6,2067309.0,1,2,1279.8732420559377,181.3318,2004,2,1,1
1324,0.085075063,6,3970.8312,1,11,9.5,155763.0,2004,2,1,1
1385,0.033373748,6,894.8352,1,0,16.2,123.8046,2004,2,1,1
421,0.076547632,6,1657842.0,2,14,8.84,218.4482,2004,2,1,1
630,0.041730507,6,2402.2064,0,14,19.7,58022.0,2004,2,1,1
277,0.005962753,6,2010716.0,2,9,1279.8732420559377,172808.0,2004,2,1,1
645,0.161516894,6,447.4176,2,2,1279.8732420559377,119.6124,2004,2,1,1
835,0.0,6,4068038.0,0,9,12.85,131.4284,2004,2,1,1
434,0.11454343,6,3263.0858,2,15,15.7,127.4362,2004,2,1,1
104,0.015766712,6,1662.5026,1,9,18.6,152.6024,2004,2,1,1
1062,0.024650932,6,2916204.0,1,4,1279.8732420559377,154463.0,2004,2,1,1
191,0.017322454,6,3350.3056,1,0,8.43,37619.0,2004,2,1,1
866,0.082915017,6,645.1602,2,14,7.75,81.1302,2004,2,1,1
995,0.048677482,6,2466789.0,1,13,10.65,99.8042,2004,2,1,1
760,0.119339241,6,970.7364,1,2,20.5,180366.0,2004,2,1,1
1269,0.146635206,6,3652.5788,2,14,10195.0,178.3002,2004,2,1,1
516,0.115307979,6,856.8846,1,14,9065.0,233.9642,2004,2,1,1
1125,0.019502965,6,4211185.0,1,4,9.0,122.0756,2004,2,1,1
1296,0.031938828,6,1158492.0,1,15,7655.0,156.9288,2004,2,1,1
131,0.127424932,6,2306997.0,1,15,1279.8732420559377,112.1518,2004,2,1,1
1311,0.103422709,6,1717764.0,1,9,15.5,50.2034,2004,2,1,1
466,0.104658344,6,1470.0864,1,14,18.7,182295.0,2004,2,1,1
1431,0.030688557,6,2163.85,2,15,19.5,149.1418,2004,2,1,1
256,0.112203445,6,1697.79,1,11,10195.0,163.6526,2004,2,1,1
1014,0.041729735,6,276.9728,1,3,12.35,172.7764,2004,2,1,1
437,0.033754478,6,3361.6242,3,1,12.35,82.8592,2004,2,1,1
237,0.038729457,6,755.0172,1,11,19.7,51.2324,2004,2,1,1
637,0.028271345,6,2069.3064,2,15,1279.8732420559377,253.4724,2004,2,1,1
393,0.103758647,6,2976.7918,2,7,15.2,104499.0,2004,2,1,1
627,0.010639596,6,755.0172,0,15,11.1,32.3558,2004,2,1,1
178,0.078957122,6,1697.79,1,0,6135.0,122873.0,2004,2,1,1
1463,0.109990885,6,2769728.0,1,7,7.1,95.2436,2004,2,1,1
589,0.069903773,6,565.2642,3,2,16.7,130.9284,2004,2,1,1
798,0.054474158,6,1038648.0,2,10,1279.8732420559377,94312.0,2004,2,1,1
665,0.009996872,6,3123.9336,1,1,21.25,119.2124,2004,2,1,1
105,0.037901581,6,2614.5966,1,6,14.15,78367.0,2004,2,1,1
1409,0.021719387,6,3467.4864,1,10,12.15,143.9786,2004,2,1,1
859,0.020564685,6,3266.4148,1,9,1279.8732420559377,150.4024,2004,2,1,1
919,0.129309277,6,3592.6568,1,4,19.0,53.8614,2004,2,1,1
1193,0.081996013,6,4301068.0,1,14,9.0,147.7418,2004,2,1,1
1299,0.040507228,6,2237088.0,1,7,11.65,149.3734,2004,2,1,1
477,0.0,6,679116.0,1,9,15.0,102.4016,2004,2,1,1
1374,0.054584207,6,4247804.0,2,7,1279.8732420559377,42.9112,2004,2,1,1
643,0.091189915,6,4514124.0,1,9,13.35,234.8616,2004,2,1,1
325,0.051970838,6,2336958.0,1,7,7.72,254.1014,2004,2,1,1
240,0.027054244,6,3506.7686,1,0,8.52,81096.0,2004,2,1,1
638,0.067859568,6,1599.9174,2,8,13.5,160.2894,2004,2,1,1
15,0.046625941,6,3075996.0,2,15,6825.0,251675.0,2004,2,1,1
982,0.046079558,6,1982.0866,0,3,1279.8732420559377,196.5084,2004,2,1,1
447,0.056592115,6,447.4176,2,9,5.59,108.9596,2004,2,1,1
563,0.063162608,6,3455502.0,2,14,10.0,102.0016,2004,2,1,1
1225,0.010037996,6,3086.6488,1,9,17.6,60.9562,2004,2,1,1
1230,0.033431669,6,4653942.0,2,1,9.3,147.7102,2004,2,1,1
648,0.036020711,6,2109.2544,2,14,11.1,91.4462,2004,2,1,1
1293,0.076744561,6,1593.9252,2,9,19.35,193.6504,2004,2,1,1
708,0.115570552,6,173.7738,2,7,16.0,246.1802,2004,2,1,1
21,0.153960209,6,1179.1318,1,6,15.0,260.3252,2004,2,1,1
17,0.019930418,6,2856282.0,2,14,15.1,169.6132,2004,2,1,1
1224,0.077709902,6,5438.9202,1,9,18.25,141.2496,2004,2,1,1
372,0.072141818,6,2776386.0,2,15,8.71,101699.0,2004,2,1,1
1360,0.122470805,6,1987413.0,1,15,15.7,85.8908,2004,2,1,1
813,0.089884775,6,3731809.0,1,7,18.2,186.6214,2004,2,1,1
523,0.008944844,6,2059.9852,1,1,11.0,146.4076,2004,2,1,1
832,0.161474419,6,1086.5856,2,7,21.1,161421.0,2004,2,1,1
588,0.07595723,6,1282.3308,1,9,18.25,156.0656,2004,2,1,1
364,0.0,6,2530.04,1,6,12.85,169.7474,2004,2,1,1
64,0.118080437,6,6040.1376,1,9,19.35,173.9422,2004,2,1,1
474,0.124428516,6,948.0992,1,14,18.0,39.2164,2004,2,1,1
1115,0.024882614,6,1640.5312,1,4,5.88,113.5518,2004,2,1,1
385,0.116226984,6,2741.7644,1,7,8615.0,193.8478,2004,2,1,1
541,0.0,6,2619.2572,1,7,9695.0,82.7934,2004,2,1,1
1121,0.055829496,6,2681.8424,1,4,15.1,157892.0,2004,2,1,1
499,0.056424146,6,2223.1062,1,2,11.3,82.6276,2004,2,1,1
869,0.171050595,6,3880.2824,1,9,1279.8732420559377,198.5426,2004,2,1,1
512,0.091745951,6,2290352.0,1,9,15.2,123.1414,2004,2,1,1
433,0.060688248,6,4687232.0,1,2,1279.8732420559377,223.7062,2004,2,1,1
174,0.077178965,6,2189.1504,1,0,6.96,64.2852,2004,2,1,1
482,0.114863923,6,1853.5872,0,14,9195.0,55593.0,2004,2,1,1
448,0.09619424,6,1254.3672,1,9,12.6,142.6496,2004,2,1,1
925,0.02394662,6,1788.3388,1,4,19.6,105628.0,2004,2,1,1
1191,0.010436256,6,3749.7856,1,15,6425.0,159.6604,2004,2,1,1
1346,0.020565921,6,1384864.0,2,8,11.5,225.6404,2004,2,1,1
1415,0.02498633,6,3038.7112,2,7,10.5,156.5288,2004,2,1,1
1323,0.115010655,6,1288.9888,1,0,6135.0,88.5172,2004,2,1,1
951,0.051936086,6,3006087.0,1,4,8.51,244.6144,2004,2,1,1
912,0.089761211,6,2376906.0,1,3,14.5,39.3822,2004,2,1,1
170,0.020573334,6,2162.5184,1,0,8785.0,166.1526,2004,2,1,1
88,0.053170949,6,1724422.0,2,6,17.6,75.9328,2004,2,1,1
1086,0.13504726,6,2496.75,1,4,15.75,167.2158,2004,2,1,1
938,0.09911729,6,4460.1942,1,4,16.0,125802.0,2004,2,1,1
281,0.037391881,6,1789.6704,1,15,5175.0,123.8388,2004,2,1,1
1150,0.1630653,6,758.3462,1,3,18.2,58.8878,2004,2,1,1
333,0.023448504,6,2816334.0,1,7,20.6,240.7538,2004,2,1,1
402,0.010937229,6,801.6232,2,9,6.63,112.7176,2004,2,1,1
309,0.020711996,6,1691132.0,1,10,1279.8732420559377,100.5332,2004,2,1,1
806,0.121231308,6,1534.0032,2,9,20.2,34.9558,2004,2,1,1
1457,0.084436394,6,4512.1266,1,6,7435.0,89.7488,2004,2,1,1
830,0.119428052,6,2466789.0,1,1,8155.0,129.6994,2004,2,1,1
550,0.039484739,6,1686.4714,1,9,8395.0,155263.0,2004,2,1,1
19,0.021531416,6,3020.0688,0,5,7.97,169.4816,2004,2,1,1
981,0.012651172,6,2314.9866,1,4,18.6,142747.0,2004,2,1,1
365,0.169776346,6,3688532.0,1,15,20.7,243.0196,2004,2,1,1
157,0.072655379,6,4837.7028,1,4,16.0,94.8436,2004,2,1,1
1433,0.096495426,6,3364.9532,2,1,20.2,220.5114,2004,2,1,1
927,0.096862255,6,2316984.0,1,4,6.57,194.5794,2004,2,1,1
1059,0.032250092,6,4769.1254,1,3,11.15,88.1198,2004,2,1,1
431,0.086764795,6,3427.5384,2,9,10695.0,199.8084,2004,2,1,1
60,0.091954465,6,4756.4752,2,15,6615.0,145.6418,2004,2,1,1
1423,0.036031137,6,1125.8678,1,1,18.85,185.3608,2004,2,1,1
918,0.027271252,6,2566659.0,1,4,10.5,168.4132,2004,2,1,1
273,0.055103174,6,2820.9946,2,1,15.35,123473.0,2004,2,1,1
126,0.152099033,6,3532.7348,2,7,12.85,90883.0,2004,2,1,1
55,0.030242184,6,515995.0,2,14,5.88,121873.0,2004,2,1,1
771,0.030121709,6,2220443.0,1,15,12.1,147.2076,2004,2,1,1
849,0.052434201,6,1857582.0,1,9,17.5,97341.0,2004,2,1,1
127,0.009761175,6,1800.3232,2,9,11.6,198.3084,2004,2,1,1
308,0.007551665,6,1693.7952,0,9,20.75,226.9404,2004,2,1,1
1400,0.075736746,6,4482.1656,2,2,15.5,226.7694,2004,2,1,1
891,0.054197299,6,1860.2452,1,10,17.1,34919.0,2004,2,1,1
210,0.03717912,6,5920.2936,1,0,17.25,233.5984,2004,2,1,1
1048,0.030349723,6,423.4488,1,3,1279.8732420559377,193.6136,2004,2,1,1
443,0.141325834,6,8479.6288,1,8,13.8,143.3154,2004,2,1,1
1039,0.054928641,6,1508037.0,1,3,11.0,181.9318,2004,2,1,1
481,0.023318068,6,7534.1928,2,8,11.35,216.4508,2004,2,1,1
139,0.021372636,6,5313.7498,1,12,8.06,65.2168,2004,2,1,1
252,0.09627919,6,1838.2738,1,0,9.6,117.2492,2004,2,1,1
1469,0.055216312,6,3237.1196,2,15,7.81,147905.0,2004,2,1,1
1313,0.043885147,6,1867569.0,2,10,14.8,224.8404,2004,2,1,1
790,0.026563851,6,3292381.0,2,15,17.0,176.2712,2004,2,1,1
864,0.044489064,6,1054.6272,1,8,19.85,112.5228,2004,2,1,1
1417,0.134684292,6,1470.0864,2,9,7.63,119.1808,2004,2,1,1
1000,0.060967038,6,4566.0564,1,4,14.85,92.2488,2004,2,1,1
287,0.099101845,6,1704448.0,1,9,9395.0,198.5768,2004,2,1,1
693,0.035263498,6,2040.0112,1,15,14.15,72.9038,2004,2,1,1
843,0.074601506,6,1348245.0,1,9,15.35,195011.0,2004,2,1,1
926,0.177236497,6,2586633.0,1,4,19.1,114.9176,2004,2,1,1
1395,0.059835659,6,3022732.0,1,7,11.1,39.8506,2004,2,1,1
1044,0.016989991,6,772328.0,1,4,16.35,112.4544,2004,2,1,1
526,0.011233126,6,5752512.0,1,9,17.85,54564.0,2004,2,1,1
1412,0.042610897,6,715.0692,2,8,16.7,193.0504,2004,2,1,1
932,0.097692448,6,5543.4508,1,3,17.75,191.5162,2004,2,1,1
1244,0.026783871,6,1098.57,1,9,7.31,259.7962,2004,2,1,1
674,0.12770295,6,2516724.0,2,8,10695.0,40848.0,2004,2,1,1
238,0.056418354,6,2422.1804,1,0,13.15,62.8194,2004,2,1,1
1113,0.080277707,6,850.8924,1,4,9.1,172.5396,2004,2,1,1
1445,0.030938774,6,2082.6224,2,7,7.55,255933.0,2004,2,1,1
1049,0.021322439,6,1235.7248,1,4,20.35,196.7426,2004,2,1,1
1226,0.142511272,6,2246.4092,2,10,10.5,205.7296,2004,2,1,1
39,0.015087112,6,4005.4528,2,1,9.8,149.7734,2004,2,1,1
584,0.123007534,6,2679845.0,1,1,12.65,84.4224,2004,2,1,1
501,0.017783501,6,3209156.0,1,14,7145.0,89.4856,2004,2,1,1
91,0.132521929,6,4146.6024,2,14,1279.8732420559377,60.8536,2004,2,1,1
1486,0.103731617,6,4242.4776,1,9,9395.0,204998.0,2004,2,1,1
30,0.117308165,6,2956152.0,1,15,4905.0,191153.0,2004,2,1,1
840,0.034350673,6,1789.6704,2,14,4555.0,118.6098,2004,2,1,1
660,0.0,6,2756412.0,1,9,7315.0,121.9072,2004,2,1,1
36,0.071230537,6,885514.0,0,6,12.5,116.5466,2004,2,1,1
498,0.044814962,6,4027.4242,1,9,11.1,158.9578,2004,2,1,1
1367,0.118868155,6,5937.6044,1,9,15.0,158.8604,2004,2,1,1
908,0.093008616,6,2195.8084,1,4,5945.0,221.8456,2004,2,1,1
1197,0.128791854,6,1944136.0,2,6,13.5,110.4912,2004,2,1,1
102,0.171355643,6,739038.0,1,7,14.65,187.3872,2004,2,1,1
1144,0.015447454,6,3961.51,1,3,18.0,225.4746,2004,2,1,1
968,0.036530411,6,3904917.0,1,4,6.86,55.9298,2004,2,1,1
874,0.07614605,6,4681.9056,2,8,20.25,89.8856,2004,2,1,1
1055,0.029638267,6,133.8258,1,4,9.6,195.8136,2004,2,1,1
438,0.066284519,6,3486.1288,2,7,18.2,213.2902,2004,2,1,1
1277,0.049954435,6,2356932.0,1,8,7285.0,116.2492,2004,2,1,1
1003,0.037574137,6,2976126.0,1,3,11.6,263591.0,2004,2,1,1
1202,0.063805139,6,810.9444,2,7,9.8,215.0218,2004,2,1,1
415,0.175962247,6,1779.0176,0,7,19.85,121.7072,2004,2,1,1
799,0.023730384,6,1435.4648,1,2,14.0,104.0332,2004,2,1,1
867,0.03525037,6,2246.4092,2,7,14.85,153.9656,2004,2,1,1
652,0.168154574,6,882185.0,2,10,7155.0,228601.0,2004,2,1,1
1139,0.0,6,3271.0754,1,4,16.2,119244.0,2004,2,1,1
250,0.070234306,6,539298.0,1,11,8.01,169.5474,2004,2,1,1
313,0.156802171,6,4326.3684,2,8,17.75,168379.0,2004,2,1,1
983,0.034646067,6,1310.9602,1,4,1279.8732420559377,192.1162,2004,2,1,1
371,0.048676324,6,2057.9878,2,6,9.5,98.9042,2004,2,1,1
121,0.054920146,6,4893.63,1,2,15.75,248.9092,2004,2,1,1
1405,0.046762633,6,1724422.0,2,7,1279.8732420559377,179.6686,2004,2,1,1
801,0.130931048,6,1516.6924,0,8,5.8,242417.0,2004,2,1,1
82,0.031439206,6,2596.62,2,15,13.65,99.9358,2004,2,1,1
398,0.006061565,6,4303.0654,1,14,1279.8732420559377,59.2562,2004,2,1,1
239,0.021220113,6,1240.3854,1,11,16.75,221.5798,2004,2,1,1
455,0.085119855,6,4146.6024,2,9,10.65,84.4224,2004,2,1,1
1375,0.041934387,6,615.1992,1,9,10195.0,181.3976,2004,2,1,1
664,0.024190156,6,494.0236,1,8,12.6,182995.0,2004,2,1,1
948,0.126220187,6,1258362.0,1,4,17.0,262891.0,2004,2,1,1
67,0.125200788,6,679116.0,2,12,17.25,182.9292,2004,2,1,1
1314,0.032442388,6,4673916.0,1,2,20.85,220.9456,2004,2,1,1
537,0.028357839,6,4530.1032,1,15,7.96,119.7466,2004,2,1,1
940,0.010600287,6,1869.5664,1,4,21.1,147476.0,2004,2,1,1
719,0.104859135,6,4094.67,1,9,17.6,114586.0,2004,2,1,1
1123,0.034868095,6,2120573.0,1,4,5.11,95.5094,2004,2,1,1
215,0.095360186,6,3251.1014,1,0,14.15,185.1608,2004,2,1,1
247,0.151925271,6,624.5204,2,0,6.11,131.3626,2004,2,1,1
772,0.070026951,6,6608065.0,1,8,10.3,83.4908,2004,2,1,1
761,0.170251293,6,1958.1178,2,15,11.8,123.0414,2004,2,1,1
907,0.06953231,6,6624.71,1,3,1279.8732420559377,89383.0,2004,2,1,1
1322,0.065424208,6,2444.8176,0,0,1279.8732420559377,48.7718,2004,2,1,1
1368,0.015856295,6,1403.5064,1,2,9195.0,90.3146,2004,2,1,1
272,0.038204311,6,1831.6158,2,8,8.3,165.0842,2004,2,1,1
1295,0.046878474,6,2306997.0,2,2,8.38,53.1298,2004,2,1,1
62,0.08644044,6,2153.1972,1,14,5.88,39.9822,2004,2,1,1
1131,0.105225964,6,3162.55,1,4,6775.0,131.2626,2004,2,1,1
213,0.019046089,6,2237088.0,1,0,10.5,57.5562,2004,2,1,1
69,0.020942867,6,4175.8976,3,1,17.85,166.9184,2004,2,1,1
345,0.093746136,6,4869.6612,2,9,10.5,94.9436,2004,2,1,1
1186,0.020407296,6,595.2252,2,1,12.0,165.05,2004,2,1,1
1126,0.042743728,6,1989.4104,1,3,5485.0,241.3854,2004,2,1,1
1143,0.011007815,6,2848.9582,1,4,5.21,121.9414,2004,2,1,1
1452,0.016087659,3,5976.2208,1,8,9.3,249.8092,2009,1,2,2
1315,0.019278216,3,443.4228,2,0,5.92,48.2692,2009,1,2,2
46,0.016802225,3,2376906.0,1,1,17.5,141618.0,2009,1,2,2
